sentence,aspect,category,domain,type
أصبح هذا الشيء الآن خفيفًا وسريعًا وقويًا بما يكفي للسماح لي بتشغيل بعض الآلات الافتراضية للمساعدة في دوراتي الدراسية.,none,LAPTOP#OPERATION_PERFORMANCE,laptop,implicit
لا يسعني إلا أن أشعر بأن الناس يبالغون أيضًا قليلاً في الأداء الذي تقدمه n3160.,n3160,CPU#OPERATION_PERFORMANCE,laptop,explicit
كيف يمكن لجهاز كمبيوتر جديد تمامًا كمبيوتر ألا يتم شحنه بشكل صحيح؟,كمبيوتر,LAPTOP#OPERATION_PERFORMANCE,laptop,explicit
"اشتريته كهدية عيد الميلاد، وتوفي في أقل من 3 أشهر.",none,LAPTOP#QUALITY,laptop,implicit
الشاشة جميلة و السماعات لطيفة جدًا.,"الشاشة , السماعات","DISPLAY#DESIGN_FEATURES , MULTIMEDIA_DEVICES#GENERAL",laptop,explicit
لقد كان من المقرر أن أقوم بالترقية ويبدو أن هذا المنتج مثالي بالنسبة لي.,المنتج,LAPTOP#GENERAL,laptop,explicit
#NAME?,كاميرا الويب,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,laptop,explicit
جميلة شاشة ips .,شاشة ips,DISPLAY#DESIGN_FEATURES,laptop,explicit
"سأقوم بتحديث هذا المنشور إذا تغير أي شيء عما نشرته، بعد أن أحصل على الذاكرة المثبتة بشكل صحيح.",الذاكرة,MEMORY#GENERAL,laptop,explicit
رائع آلة .,آلة,LAPTOP#GENERAL,laptop,explicit
"أشعر أيضًا أن apple يخفي الكثير تحت الغطاء عن المستخدم، ولكن أعتقد أنه لا يزال بإمكانك العمل حول ذلك إذا كنت تميل إلى ذلك.",apple,COMPANY#GENERAL,laptop,explicit
إنه أمر حقيقي أن شركة ASUS لم تتمكن من تحسين خدمة العملاء والدعم ولن تعمل على إصلاح هذه المشكلة.,خدمة العملاء والدعم,SUPPORT#QUALITY,laptop,explicit
"ومع ذلك، فإن مكبرات الصوت بدأت بالفعل في إصدار أصوات طقطقة، ولم أمتلك الجهاز حتى لمدة أسبوع.",مكبرات الصوت,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,laptop,explicit
لقد أصبحت الآن موثوقة تمامًا لمدة نصف عام أو نحو ذلك.,none,LAPTOP#OPERATION_PERFORMANCE,laptop,implicit
الكمبيوتر نفسه كما هو مذكور وقد تلقيته بسعر كنا أنا وزوجي سعداء به.,الكمبيوتر,LAPTOP#PRICE,laptop,explicit
"لا أوصيك بشراء هذا الكمبيوتر المحمول، المواصفات جيدة بالنسبة للسعر، ولكن الأجهزة رديئة.","الكمبيوتر المحمول , المواصفات , الأجهزة","LAPTOP#GENERAL , LAPTOP#PRICE , HARDWARE#GENERAL",laptop,explicit
"بالطبع، لم أمتلك هذا الجهاز acer إلا لمدة أسبوع.",acer,LAPTOP#GENERAL,laptop,explicit
سعيدة جدًا به .,none,LAPTOP#GENERAL,laptop,implicit
"في غضون شهرين، كان هناك الكثير من المشكلات/الأخطاء مع نظام التشغيل.",نظام التشغيل,OS#OPERATION_PERFORMANCE,laptop,explicit
إنه أمر فظيع.,none,LAPTOP#GENERAL,laptop,implicit
شاشة تعمل باللمس و التكبير رائعة.,"شاشة تعمل باللمس , التكبير","HARDWARE#GENERAL , HARDWARE#GENERAL",laptop,explicit
هذا جيد بالنسبة للسعر وله سرعة جيدة.,"none , none","LAPTOP#PRICE , LAPTOP#OPERATION_PERFORMANCE",laptop,implicit
"أيضًا تصميم العلبة مستدير نوعًا ما على كلا الجانبين - وهي مشكلة بسيطة ولكنها تجعل الجهاز ينفتح في حقيبتي ويقلل من ""ملمس"" الجهاز من خلال جعله يبدو أكثر سمكًا مما هو عليه في الواقع.",العلبة,HARDWARE#DESIGN_FEATURES,laptop,explicit
اشتريت هذا وحدة محددة لأن الجودة تحظى بمراجعات جيدة هنا وعلى الإنترنت على الرغم من أن سعر Chrome Book متوسط 2x.,"وحدة محددة , وحدة محددة","LAPTOP#QUALITY , LAPTOP#PRICE",laptop,explicit
لون الشاشة ممتاز .,لون الشاشة,DISPLAY#DESIGN_FEATURES,laptop,explicit
"جيد الحجم، سريع الاستجابة لوحة المفاتيح، رائع الشاشة، سهل الاستخدام.","الحجم , لوحة المفاتيح , الشاشة , none","LAPTOP#DESIGN_FEATURES , KEYBOARD#OPERATION_PERFORMANCE , DISPLAY#GENERAL , LAPTOP#USABILITY",laptop,mixed
"- بعد 3 أشهر من الشراء، واجه Chromebook مشكلات تتعلق بالوميض المستمر للشاشة  وتم إرساله إلى ASUS للإصلاح","none , Chromebook","DISPLAY#OPERATION_PERFORMANCE , LAPTOP#OPERATION_PERFORMANCE",laptop,mixed
أنا أحب هذا Chromebook كثيرًا.,Chromebook,LAPTOP#GENERAL,laptop,explicit
"يحدث فرقًا كبيرًا في خدمة العملاء التي ستحصل عليها، وأمازون رائعة!",أمازون,SUPPORT#GENERAL,laptop,explicit
أعجبني الحجم ولكن لا يعجبني عمر البطارية.,"none , عمر البطارية","LAPTOP#DESIGN_FEATURES , BATTERY#GENERAL",laptop,mixed
"إن البناء المصنوع من الألومنيوم لطيف تمامًا مثل جهاز MacBook مقاس 12 بوصة الخاص بي، ولوحة المفاتيح ممتازة ولديها السفر / ردود الفعل أفضل ولوحة التتبع هي الأفضل التي استخدمتها على أي جهاز محمول من ASUS.","لوحة المفاتيح , السفر / ردود الفعل , لوحة التتبع","KEYBOARD#GENERAL , LAPTOP#PORTABILITY , HARDWARE#GENERAL",laptop,explicit
#NAME?,القرص الصلب,HARD_DISC#OPERATION_PERFORMANCE,laptop,explicit
الجديد الشبكية مذهل و السرعة رهيبة .,"الشبكية , السرعة","DISPLAY#OPERATION_PERFORMANCE , CPU#OPERATION_PERFORMANCE",laptop,explicit
مُثير للإعجاب للغاية التصميم .,التصميم,LAPTOP#DESIGN_FEATURES,laptop,explicit
"لقد كنت أنتظر هذا Chromebook لبعض الوقت الآن ولم أمتلكه إلا منذ حوالي أسبوعين، ويمكنني القول إن الجهاز والشراء كانا يستحقان ذلك تمامًا.","Chromebook , الجهاز","LAPTOP#GENERAL , LAPTOP#GENERAL",laptop,explicit
البطارية ليست طويلة,البطارية,BATTERY#OPERATION_PERFORMANCE,laptop,explicit
"إذا كنت لا تحتاج إلى جهاز كمبيوتر محمول كامل المواصفات كمبيوتر محمول، فهذا خيار جيد.",كمبيوتر محمول,LAPTOP#GENERAL,laptop,explicit
"لقد اشتريت هذا الجهاز في Cyber Monday مقابل 375 دولارًا (75 دولارًا خصمًا من سعر القائمة في وقت هذه المراجعة) وأعتقد أنه عند هذه النقطة السعرية، فإنه يستحق ذلك تمامًا.",الجهاز,LAPTOP#QUALITY,laptop,explicit
"لقد قررت أيضًا أنه على الرغم من مزايا asus ، إلا أنني لا أستطيع العيش مع الحواف الحادة والحجم المتوسط.","asus , asus","LAPTOP#GENERAL , LAPTOP#DESIGN_FEATURES",laptop,explicit
أستخدمه للأنشطة الترفيهية والقدرة على قلبه لمشاهدة الأفلام أمر رائع!,none,LAPTOP#OPERATION_PERFORMANCE,laptop,implicit
#NAME?,البطارية,BATTERY#OPERATION_PERFORMANCE,laptop,explicit
"العرض مثالي بالنسبة لي، سطوع كافٍ ودقة لائقة .","العرض , none","DISPLAY#GENERAL , DISPLAY#DESIGN_FEATURES",laptop,mixed
"سعر ممتاز، اشتريته كمبتدئ في مجال التصميم الفني.",none,LAPTOP#PRICE,laptop,implicit
"في كل الأحوال، فهو يوفر إحدى أسرع تجارب تصفح الويب التي مررت بها على الإطلاق.",تصفح الويب,SOFTWARE#OPERATION_PERFORMANCE,laptop,explicit
لا أعلم لماذا طباعة جوجل حساسة للغاية.,طباعة جوجل,SOFTWARE#OPERATION_PERFORMANCE,laptop,explicit
"الآن، اتصال الواي فاي الخاص بي يرتفع وينخفض بانتظام.",اتصال الواي فاي,PORTS#CONNECTIVITY,laptop,explicit
#NAME?,وحدة المعالجة المركزية,CPU#GENERAL,laptop,explicit
"بعد ذلك، كان الأمر يعمل بشكل جيد بالفعل.",none,LAPTOP#OPERATION_PERFORMANCE,laptop,implicit
لقد اتصلت بـ أمازون وتم إصدار استرداد للمبلغ وطلبت استبداله.,أمازون,COMPANY#GENERAL,laptop,explicit
"أتمنى أن يكون سلك الطاقة أطول، ولكن هذا بسيط.",سلك الطاقة,POWER_SUPPLY#DESIGN_FEATURES,laptop,explicit
"أستخدم فقط chormebook لتصفح الإنترنت، والتحقق من بريدي الإلكتروني، ومشاهدة Hulu أو Netflix.",chormebook,LAPTOP#GENERAL,laptop,explicit
مثل هذا الكمبيوتر الصغير المثالي الكمبيوتر.,الكمبيوتر,LAPTOP#GENERAL,laptop,explicit
#NAME?,"جودة البناء , هيكل من الألومنيوم","LAPTOP#QUALITY , LAPTOP#QUALITY",laptop,explicit
"هناك قضايا تتجاوز هذه، ولكنها كلها متعلقة بالبرمجيات  لذلك سأتركها كما هي.",software,SOFTWARE#GENERAL,laptop,explicit
"هذا مختلف تمامًا، فهو يبدو متينًا، ويبدو رائعًا، ويعمل كما ينبغي أن يعمل أي جهاز Samsung Chromebook، وبسعر 169 دولارًا، لا يمكنك أن تخطئ.","Samsung Chromebook , Samsung Chromebook , Samsung Chromebook","LAPTOP#GENERAL , LAPTOP#DESIGN_FEATURES , LAPTOP#OPERATION_PERFORMANCE",laptop,explicit
"لقد قام مستودع أمازون بوضع علامة ""مثل الجديد"" على هذا المنتج، ولكن عند الاستلام، كانت هذه الوحدة جديدة تمامًا.",هذه الوحدة,LAPTOP#DESIGN_FEATURES,laptop,explicit
من السهل العثور على الصور والملفات التي قمت بتنزيلها وحذفها.,none,LAPTOP#USABILITY,laptop,implicit
"لوحة المفاتيح سهلة الاستخدام، ولا يوجد بها أي ضوضاء خارجية.",لوحة المفاتيح,KEYBOARD#OPERATION_PERFORMANCE,laptop,explicit
حواف الجوانب يمكن أن تكون حادة قليلا.,حواف,LAPTOP#DESIGN_FEATURES,laptop,explicit
"أوصي بشدة بهذا كمبيوتر محمول لأي شخص يبحث عن جهاز عالي الأداء بسعر رائع (فقط للتوضيح، لن يقوم بتشغيل أحدث الألعاب المتطورة على إعدادات رسومات عالية للغاية، ولكنه لا يزال يعمل بشكل رائع بالنسبة لنطاق سعره وفئة الاستخدام).","جهاز , كمبيوتر محمول , جهاز","LAPTOP#OPERATION_PERFORMANCE , LAPTOP#OPERATION_PERFORMANCE , LAPTOP#PRICE",laptop,explicit
"جيد جودة الشاشة للقراءة، وسريع إلى حد ما معالج i3، وجيد عمر البطارية.","جودة الشاشة , معالج i3 , عمر البطارية","DISPLAY#QUALITY , CPU#OPERATION_PERFORMANCE , BATTERY#GENERAL",laptop,explicit
وحدة المعالجة المركزية و ذاكرة الوصول العشوائي كانت منخفضة.,"وحدة المعالجة المركزية , ذاكرة الوصول العشوائي","CPU#OPERATION_PERFORMANCE , HARD_DISC#OPERATION_PERFORMANCE",laptop,explicit
"لقد قمنا بالفعل بإرجاع أول جهاز Chromebook acer 14، والذي حصلنا عليه لأن الشاشة كانت تومض بشكل عشوائي ثم تنطفئ.",الشاشة,DISPLAY#QUALITY,laptop,explicit
"أنا لست متخصصًا في التكنولوجيا، كل ما يمكنني قوله كمستخدم - هذا Chromebook سريع، ويدوم طويلاً ويزن قليلًا جدًا.",Chromebook,LAPTOP#OPERATION_PERFORMANCE,laptop,explicit
لن أشتريه مرة أخرى!,none,LAPTOP#GENERAL,laptop,implicit
"ما زلت أستخدم Chrome لجميع تطبيقات Google الأصلية تقريبًا، ومع ذلك، نظرًا لأن علامات تبويب / تطبيقات Chrome تعمل بشكل أفضل / أسرع / أسهل من نظيراتها في Android.","علامات تبويب / تطبيقات Chrome , علامات تبويب / تطبيقات Chrome","SOFTWARE#OPERATION_PERFORMANCE , SOFTWARE#USABILITY",laptop,explicit
لقد استخدمت هذا الكمبيوتر المحمول لمدة شهرين دون ترقيته.,الكمبيوتر المحمول,LAPTOP#GENERAL,laptop,explicit
لقد اشتريت هذا لمستخدم خفيف ويبدو أن Chrome OS سيعمل بشكل جيد بالنسبة لها - بسيط وسريع.,Chrome OS,OS#OPERATION_PERFORMANCE,laptop,explicit
"اخترت هذا الجهاز بشكل أساسي بسبب الحجم الكامل لوحة المفاتيح، والحجم الأكبر الشاشة، والحجم الكامل HDMI.","لوحة المفاتيح , الشاشة , HDMI","KEYBOARD#DESIGN_FEATURES , DISPLAY#DESIGN_FEATURES , PORTS#DESIGN_FEATURES",laptop,explicit
ليست ذات جودة جيدة كمبيوتر محمول .,كمبيوتر محمول,LAPTOP#QUALITY,laptop,explicit
إنهم لا يصدرون صوتًا مرتفعًا بدرجة كافية وهذا أمر بالغ الأهمية بالنسبة لي لأنني أشاهد الكثير من مقاطع الفيديو على YouTube وأستمع إلى الموسيقى أثناء القيام بأشياء أخرى على الجهاز.,الجهاز,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,laptop,explicit
لقد لاحظت أيضًا أن pro يبدو أنه يعمل بشكل أكثر سخونة ولديه عمر بطارية أقصر بشكل ملحوظ .,"pro , none","FANS&COOLING#OPERATION_PERFORMANCE , BATTERY#OPERATION_PERFORMANCE",laptop,mixed
كمبيوتر محمول يفي بالمواصفات التي تم شراؤه من أجلها ولكنني أشعر بخيبة أمل لأنه تم شحنه مع شاحن غير متوافق مع الموقع الذي تم شحنه إليه (كان من الضروري شراء محول للتحويل من قابس ثنائي السنون إلى قابس ثلاثي السنون),"كمبيوتر محمول , none","LAPTOP#GENERAL , SHIPPING#GENERAL",laptop,mixed
سرعة كبيرة وتخزين.,"none , تخزين","LAPTOP#OPERATION_PERFORMANCE , HARD_DISC#GENERAL",laptop,mixed
لكنها كانت معبأة بشكل جيد ووصلت دون أي ضرر على الإطلاق!,none,SHIPPING#QUALITY,laptop,implicit
عمر البطارية ممتاز,عمر البطارية,BATTERY#OPERATION_PERFORMANCE,laptop,explicit
لا يدعم تطبيق Hulu هذا الكمبيوتر لذا ستحتاج إلى استخدام المتصفح.,الكمبيوتر,LAPTOP#DESIGN_FEATURES,laptop,explicit
أحببت هذا Chromebook .,Chromebook,LAPTOP#GENERAL,laptop,explicit
عمر البطارية يبدو جيدًا أيضًا.,عمر البطارية,BATTERY#GENERAL,laptop,explicit
"الكمبيوتر المحمول في حالة بدنية رائعة، لا يوجد خدوش أو أي شيء، ولكن بعض الإجراءات تعمل ببطء، وخاصة أي قراءة أو كتابة ملف، مثل نسخ مستند، أو تحميل صورة، أو إنشاء ملف جديد، وما إلى ذلك.","الكمبيوتر المحمول , الكمبيوتر المحمول","LAPTOP#DESIGN_FEATURES , LAPTOP#OPERATION_PERFORMANCE",laptop,explicit
"أصدقائي، من الإناث والذكور، سوف يشترون هذا الإعداد لتلبية احتياجاتهم أثناء السفر، لكن بالنسبة لي فهو غير كافٍ.",الإعداد,LAPTOP#USABILITY,laptop,explicit
"نعم، إنه مجرد قمامة مطلقة.",none,KEYBOARD#GENERAL,laptop,implicit
لوحة الماوس عملية ولكنها لا تشكل عائقًا حقًا.,لوحة الماوس,KEYBOARD#OPERATION_PERFORMANCE,laptop,explicit
أكتب بسرعة 100 كلمة في الدقيقة وأحب لوحة المفاتيح و لوحة اللمس كثيرًا.,"لوحة المفاتيح , لوحة اللمس","KEYBOARD#GENERAL , KEYBOARD#GENERAL",laptop,explicit
لوحة التتبع لطيفة وهادئة وسريعة الاستجابة.,"لوحة التتبع , لوحة التتبع","KEYBOARD#GENERAL , KEYBOARD#OPERATION_PERFORMANCE",laptop,explicit
لوحة المفاتيح غير مريحة للمس والأجزاء الداخلية تحتوي فقط على 32 جيجابايت من القرص الصلب.,"لوحة المفاتيح , القرص الصلب","KEYBOARD#DESIGN_FEATURES , HARD_DISC#DESIGN_FEATURES",laptop,explicit
منتج رائع: مصنوع بشكل جيد - يستحق وقتك وأموالك.,"منتج , منتج","LAPTOP#GENERAL , LAPTOP#QUALITY",laptop,explicit
الشيء الوحيد الذي لم يعجبني هو الخدوش الكبيرة الخدوش على الجزء الأمامي من الغطاء.,الخدوش,LAPTOP#DESIGN_FEATURES,laptop,explicit
الشاشة خرجت بعد 35 يومًا من الاستلام.,الشاشة,DISPLAY#QUALITY,laptop,explicit
الصوت نوع من الازعاج ولكنني لا أستخدمه للموسيقى.,الصوت,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,laptop,explicit
"* عامل شكل ممتاز، سهل الحمل للغاية مع الحفاظ على جديته كمبيوتر احترافي","كمبيوتر احترافي , كمبيوتر احترافي","LAPTOP#DESIGN_FEATURES , LAPTOP#PORTABILITY",laptop,explicit
"ليس لدي الكثير لأفعله به، لكنه كافٍ.",none,LAPTOP#GENERAL,laptop,implicit
أحبها,none,LAPTOP#GENERAL,laptop,implicit
لقد كان من السهل إعداده.,none,LAPTOP#USABILITY,laptop,implicit
طريقة فظيعة لإدارة شركة لذلك قمت بإرجاع العنصر.,"العنصر , شركة","LAPTOP#GENERAL , COMPANY#GENERAL",laptop,explicit
ضمان سامسونج لم تكن العملية تعمل بشكل صحيح لهذا الجهاز.,ضمان سامسونج,WARRANTY#GENERAL,laptop,explicit
لماذا تستمر هذه الشركة في إصدار وحدات معيبة من خط الإنتاج؟,"الشركة , وحدات","COMPANY#OPERATION_PERFORMANCE , LAPTOP#GENERAL",laptop,explicit
عمر البطارية سيئ لأنه يبدأ في الموت بعد 3 - 4 ساعات من الاستخدام (بدون ألعاب).,عمر البطارية,BATTERY#OPERATION_PERFORMANCE,laptop,explicit
جيد كمبيوتر بالنسبة للسعر.,كمبيوتر,LAPTOP#PRICE,laptop,explicit
أحب هذا الكمبيوتر المحمول,الكمبيوتر المحمول,LAPTOP#GENERAL,laptop,explicit
إنه يحتوي على مزيج جيد من الوظائف والأداء بسعر رائع.,"none , none","LAPTOP#OPERATION_PERFORMANCE , LAPTOP#PRICE",laptop,implicit
سعر رائع لجهاز لطيف كمبيوتر محمول.,كمبيوتر محمول,LAPTOP#PRICE,laptop,explicit
لقد تلقيت هذا الكمبيوتر المحمول على الفور.,الكمبيوتر المحمول,SHIPPING#GENERAL,laptop,explicit
"لقد كان لدي الكمبيوتر لمدة أربعة أشهر، وفجأة أصبح لا يعمل.",none,LAPTOP#OPERATION_PERFORMANCE,laptop,implicit
"ارتفع سعر الطراز الأساسي بمقدار 400 دولار، وهو ما يستبعد أي فوائد للأداء.",الطراز الأساسي,LAPTOP#PRICE,laptop,explicit
عمر البطارية: لم أمتلك الكمبيوتر المحمول لفترة طويلة جدًا ولكن يمكنني بسهولة الحصول على 8 ساعات أو أكثر بشحنة واحدة.,عمر البطارية,BATTERY#GENERAL,laptop,explicit
متعددة منافذ لأي شيء تحتاجه.,منافذ,PORTS#GENERAL,laptop,explicit
لقد خاب أملي للغاية ولم أحصل حتى على (المنتج) لمدة 12 ساعة.,product,LAPTOP#GENERAL,laptop,explicit
الحجم الصغير سعة البطارية هو السبب الأول لعدم شراء هذا المنتج وأود أن أوصي به مع الكشف عن هذا التحذير.,سعة البطارية,BATTERY#QUALITY,laptop,explicit
"إذا كنت ستقوم برفع الكثير من الأشياء الثقيلة، فقد لا يكون هذا Chromebook هو المناسب لك.",Chromebook,LAPTOP#OPERATION_PERFORMANCE,laptop,explicit
ليس سعيدًا لأن l ومفتاح علامة الاقتباس لم يعد يعمل إلا إذا قمت بالضغط عليهما.,l ومفتاح علامة الاقتباس,KEYBOARD#QUALITY,laptop,explicit
لكن أجهزة Chromebook من Asus بها عيب Fatsl.,أجهزة Chromebook من Asus,LAPTOP#GENERAL,laptop,explicit
محمولة للغاية .,none,LAPTOP#PORTABILITY,laptop,implicit
لقد امتلكته لمدة تقل عن شهرين ثم يتوقف فجأة.,none,LAPTOP#OPERATION_PERFORMANCE,laptop,implicit
أنا مندهش من هذا المنتج الذي له نفس التصميم مثل أجهزة Chromebook الأخرى من Acer.,المنتج,LAPTOP#DESIGN_FEATURES,laptop,explicit
أجهزة Chromebook هي مضيعة للوقت / المال.,أجهزة Chromebook,LAPTOP#GENERAL,laptop,explicit
"أستخدمه كثيرًا، فهو لا يوضع فقط على المكتب، كما أن قابلية نقله وسهولة استخدامه والمرونة في كيفية استخدامه رائعة.",none,LAPTOP#USABILITY,laptop,implicit
لقد كان هذا حتى الآن هو الأسهل في الإعداد والاستخدام.,الإعداد,LAPTOP#USABILITY,laptop,explicit
#NAME?,Chromebook,LAPTOP#OPERATION_PERFORMANCE,laptop,explicit
إنه رائع الكمبيوتر .,الكمبيوتر,LAPTOP#GENERAL,laptop,explicit
إنه يعمل بشكل جيد حقًا.,none,LAPTOP#OPERATION_PERFORMANCE,laptop,implicit
إنه ليس بناء عظيم .,none,LAPTOP#DESIGN_FEATURES,laptop,implicit
"هذا Chromebook مذهل، لم أواجه أي مشاكل معه حتى الآن واستخدمته على نطاق واسع خلال الفصل الدراسي.",Chromebook,LAPTOP#GENERAL,laptop,explicit
لن أوصي به .,none,LAPTOP#GENERAL,laptop,implicit
أقوم بتشغيله وألاحظ بسرعة أن الشاشة تبدو وكأنها 720 بكسل (أو شيء قريب) ولكن ما أحتاجه لهذا الشيء هو القيام به.,الشاشة,DISPLAY#OPERATION_PERFORMANCE,laptop,explicit
أستخدمه للبث باستخدام جهاز Elgato ولا يفوتك أي شيء.,none,LAPTOP#OPERATION_PERFORMANCE,laptop,implicit
"إنه بلاستيك رخيص وبصراحة، لوحة المفاتيح سيئة حقًا.","none , لوحة المفاتيح","LAPTOP#DESIGN_FEATURES , KEYBOARD#GENERAL",laptop,mixed
"بعد قراءة الكثير من المراجعات هنا، لم أكن متأكدًا بشأن الكمبيوتر المحمول.",الكمبيوتر المحمول,LAPTOP#GENERAL,laptop,explicit
"Mac Pro سريع جدًا أيضًا، ولم أواجه عجلة قوس قزح إلا مرة أو مرتين عندما كنت على موقع ويب لا يستجيب.",Mac Pro,LAPTOP#OPERATION_PERFORMANCE,laptop,explicit
#NAME?,عمر البطارية,BATTERY#OPERATION_PERFORMANCE,laptop,explicit
التصنيع يبدو غير موثوق به.,التصنيع,LAPTOP#QUALITY,laptop,explicit
لقد حصلت على بديل وحدة وكان لديه نفس المشكلة.,وحدة,LAPTOP#OPERATION_PERFORMANCE,laptop,explicit
"يمكنك النقر بزر الماوس الأيمن باستخدام إصبعين للنقر على لوحة التتبع في نفس الوقت (أو إصبعين على لوحة اللمس، واستخدام أحدهما للضغط لأسفل / النقر فوق لوحة اللمس).",لوحة اللمس,HARDWARE#GENERAL,laptop,explicit
"الردود في الأسئلة الشائعة خاطئة، هذا الجهاز لا يحتوي على 16 جيجا بايت من ذاكرة الوصول العشوائي، وكنت على وشك أن أعطيه نجمة واحدة لهذا السبب.",الردود,SUPPORT#GENERAL,laptop,explicit
"بالنسبة لي، هذا Chromebook ذو قيمة كبيرة.",Chromebook,LAPTOP#GENERAL,laptop,explicit
"في الجهاز الذي تلقيته، كان من الصعب الضغط على لوحة التتبع ويبدو أنها تحتك بغطاء مسند راحة اليد.",لوحة التتبع,KEYBOARD#DESIGN_FEATURES,laptop,explicit
"يتعين عليك زيادة التباين وتقليل الشفافية في خيارات إمكانية الوصول لجعلها تعمل بشكل جيد، ولكن مع ui تبدو مثل s * * *.",ui,SOFTWARE#DESIGN_FEATURES,laptop,explicit
دعم Google Play هو مجرد كلام.,دعم Google Play,SUPPORT#QUALITY,laptop,explicit
إنه صامد بشكل جيد.,none,LAPTOP#PORTABILITY,laptop,implicit
من الواضح أن هذه هي التجربة الأكثر إحباطًا التي مررت بها على الإطلاق أثناء التسوق عبر الإنترنت.,none,LAPTOP#GENERAL,laptop,implicit
"لقد اتصلت دعم ASUS مرتين حتى الآن، ومع ذلك، لم يتمكنوا من تقديم حل لمشكلة الفيديو المتقطع.",دعم ASUS,SUPPORT#GENERAL,laptop,explicit
لقد امتلكت هذا الكمبيوتر منذ ما يقرب من عام وأنا أحبه.,الكمبيوتر,LAPTOP#GENERAL,laptop,explicit
"يبدو البلاستيك قويًا، والمفاتيح لا تلتصق*، ولوحة الماوس مريحة.","البلاستيك , المفاتيح , لوحة الماوس","LAPTOP#QUALITY , KEYBOARD#QUALITY , KEYBOARD#DESIGN_FEATURES",laptop,explicit
إنه الحل الأفضل الذي استخدمته للتعاون ضمن الميزانية.,none,LAPTOP#PRICE,laptop,implicit
ملحوظة: لم أواجه أي مشاكل مع شاشة اللمس على الإطلاق.,شاشة اللمس,DISPLAY#QUALITY,laptop,explicit
ضع في اعتبارك أنه يتعين عليك دفع مبلغ 200 دولار مقابل MS Office حيث أن Google Docs مجاني.,Google Docs,SOFTWARE#PRICE,laptop,explicit
عمر البطارية (حتى الآن) مطابق تمامًا للوصف واستمر معي لمدة 8 ساعات من الاستخدام المستمر.,عمر البطارية,BATTERY#OPERATION_PERFORMANCE,laptop,explicit
كنت أستخدمه وبدأت الشاشة  في الوميض ثم أصبحت باهتة تمامًا.,none,DISPLAY#OPERATION_PERFORMANCE,laptop,implicit
"بعد 3 أسابيع من استخدام هذا المنتج flip، أنا سعيد جدًا بأدائه وتصميمه.","flip , flip","LAPTOP#OPERATION_PERFORMANCE , LAPTOP#DESIGN_FEATURES",laptop,explicit
هذا هو من بين أفضل أجهزة الكمبيوتر المحمولة التي اشتريتها على الإطلاق.,أجهزة الكمبيوتر المحمولة,LAPTOP#GENERAL,laptop,explicit
بخلاف ذلك فهو كل ما تخيلته وأكثر.,none,LAPTOP#GENERAL,laptop,implicit
يتجاوز هذا كمبيوتر محمول توقعاتي لجهاز كمبيوتر محمول متوسط السعر.,كمبيوتر محمول,LAPTOP#GENERAL,laptop,explicit
جيد جودة الصوت,جودة الصوت,MULTIMEDIA_DEVICES#QUALITY,laptop,explicit
هذا Chromebook يعمل كالحلم.,Chromebook,LAPTOP#OPERATION_PERFORMANCE,laptop,explicit
إنه بالضبط كما أردته,none,LAPTOP#GENERAL,laptop,implicit
إنه يتميز بتصميم عالي الجودة مما يجعله يبدو وكأنه كمبيوتر محمول أكثر تكلفة بكثير والأداء مثالي لأولئك الذين يستخدمون Chromebook للحوسبة اليومية والترفيه.,الأداء,LAPTOP#OPERATION_PERFORMANCE,laptop,explicit
يعمل بشكل جيد .,none,LAPTOP#OPERATION_PERFORMANCE,laptop,implicit
أقوم بتشغيله بدقة 2500 × 1400 الدقة وهي رقيقة للغاية وخفيفة الوزن.,الدقة,DISPLAY#DESIGN_FEATURES,laptop,explicit
أتمنى أن تكون الشاشة  قادرة على زيادة السطوع بمقدار نقرة واحدة أو اثنتين وتقليل السطوع بمقدار نقرة واحدة عند أدنى إعداد.,none,DISPLAY#DESIGN_FEATURES,laptop,implicit
لا تشتري هذا الكمبيوتر المحمول .,الكمبيوتر المحمول,LAPTOP#GENERAL,laptop,explicit
كنت أقوم بتثبيت تحديث وأصبح الكمبيوتر أسود اللون.,الكمبيوتر,LAPTOP#USABILITY,laptop,explicit
"لذلك قررت استخدام بعض أموال عيد الميلاد الخاصة بي لشراء هذا الشيء، وحتى الآن كان رائعًا جدًا!",none,LAPTOP#GENERAL,laptop,implicit
"أحاول القيام بدورات جامعية عبر الإنترنت باستخدامها، لكنها تعلق في أرض نيفر نيفر الحميمة لعدم الاستجابة.",none,LAPTOP#OPERATION_PERFORMANCE,laptop,implicit
ثم في الليلة (29 أبريل) قالت لي ابنتي أنه لا يتم الشحن.,none,LAPTOP#OPERATION_PERFORMANCE,laptop,implicit
"في اليوم التالي أثناء مقطع فيديو تجمد واستمر في تكرار قسم واحد أثناء تجمده، ثم تجمد وأحدث صوت خدش عالي ومروع.",none,LAPTOP#OPERATION_PERFORMANCE,laptop,implicit
أعتقد حقا أنها خردة.,none,LAPTOP#GENERAL,laptop,implicit
